 11 6811.881935 4.306E-29 0.000E+00.07700.371 4095.80270.57-.0169200      3 0 0          1 0 0  5  0  5        6  1  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.001498 1.919E-28 0.000E+00.06580.391 3868.98680.67-.0086920      0 4 1          0 2 0  5  4  2        5  4  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.210340 2.433E-25 0.000E+00.09070.390 1813.78760.71-.0043040      0 3 1          0 1 0  3  2  1        3  2  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.228374 6.412E-29 0.000E+00.06550.391 3868.87280.67-.0102640      0 4 1          0 2 0  5  4  1        5  4  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.386970 1.041E-25 0.000E+00.02970.281 2522.26440.48-.0179360      0 2 1          0 0 0 10  8  2       11  8  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.390369 3.470E-26 0.000E+00.02730.281 2522.26070.48-.0175920      0 2 1          0 0 0 10  8  3       11  8  4            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.455960 2.461E-26 0.000E+00.03560.250 2927.93990.24-.0275000      1 0 1          0 0 0 12  7  5       13  7  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.764798 1.429E-28 0.000E+00.06120.412 3746.77440.69-.0103080      0 4 1          0 2 0  4  4  1        4  4  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.782467 8.345E-27 0.000E+00.06550.235 2983.39530.36-.0304600      0 0 2          0 0 0 13  4 10       14  5  9            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.795697 4.294E-28 0.000E+00.06100.412 3746.76270.69-.0095200      0 4 1          0 2 0  4  4  0        4  4  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.810622 3.271E-22 0.000E+00.09220.443  142.27850.71-.0054700      0 2 1          0 0 0  2  1  2        3  1  3            EEE         EEEE    0.0    0.0, 0.000000, 0.9217, 0.064190
 11 6812.824047 1.452E-26 0.000E+00.02560.221 3083.86450.36-.0235600      1 0 1          0 0 0 14  4 11       15  4 12            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6812.960580 1.686E-24 0.000E+00.08320.371  661.54890.72-.007072     1 2 0          0 0 0  5  4  2        6  3  3              EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6813.031789 5.211E-29 0.000E+00.09440.412 3951.31450.68-.0095400      3 0 0          1 0 0  3  1  2        4  2  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6813.051365 1.156E-29 0.000E+00.07350.371 4095.31520.62-.0128600      3 0 0          1 0 0  5  1  5        6  0  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6813.066287 2.396E-29 0.000E+00.07810.371 4015.51460.62-.0087600      2 2 0          0 2 0  5  3  2        6  4  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6813.172890 3.022E-26 0.000E+00.08640.352 2462.87520.61-.0074720      0 3 1          0 1 0  7  3  5        7  3  4            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6813.409630 4.478E-26 0.000E+00.03020.221 3080.17770.36-.0302600      1 0 1          0 0 0 14  3 11       15  3 12            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6814.106823 1.109E-26 0.000E+00.03330.250 2927.07420.24-.0270400      1 0 1          0 0 0 12  7  6       13  7  7            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6814.186676 3.065E-29 0.000E+00.04660.265 4125.59810.39-.0255800      1 1 1          0 1 0 11  6  5       12  6  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6814.272740 1.868E-23 0.000E+00.08420.405  300.36230.68-.0009400      1 2 0          0 0 0  3  3  0        4  2  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6814.733761 1.335E-29 0.000E+00.06970.371 4491.36960.62-.0146800      3 0 0          0 0 1  6  4  3        6  4  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
